clustering_ids,market_ids,car_ids,firm_ids,make,model,shares,quantity,trend,prices,mpg,hp,wt,len,wid,ht,wb,Doors,Seats,hpwt,space,ULSP,ULSD,CPI,mpd,region,Segment,Segment_Desc,low_share,Viz1,Viz2,Viz3,Viz4,Viz5,count,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9
64_17,2011,64_17_2011,Renault Nissan Mitsubishi,Nissan,Micra,0.0015769306407028,12910,3,13.534863490364,5.734375,86.4375,215.3982634375,3780.0,1673.75,1522.65625,2450.0,5.0,5.0,0.401291536062364,0.980653145408712,1.42840759347719,1.48613902157799,0.934,0.86559681299895,Japan,2,B-segment (subcompact),0,-2.57899055,-1.80346342,0.33386394,-0.89041627,-0.12573575,10,22.0,9.061825629941529,15.308149609497589,27.874313727946266,208.0,93.00508611305952,145.579071796885,270.9695969117836,22.0,-19.68839336159279,33.28760590611968,5.016190821127472,208.0,-175.91378901275047,313.7952103250912,51.8334024097741,66.0,0.86559681299895
64_17,2013,64_17_2013,Renault Nissan Mitsubishi,Nissan,Micra,0.0013950708545005,11531,5,12.7251631617114,5.72380952380952,85.7142857142857,220.228569647059,3796.07142857143,1669.7619047619,1518.69047619048,2450.0,5.0,5.0,0.389206022868207,0.982476022196636,1.36365482233503,1.42727645450996,0.985,0.902270159959552,Japan,2,B-segment (subcompact),0,-2.57899055,-1.80346342,0.33386394,-0.89041627,-0.12573575,10,20.0,8.01968403251611,16.3976614111689,24.58556241196614,220.0,102.74945226936319,172.6090794630313,290.2490662180207,20.0,-18.385977493710694,32.49172972167527,3.9669361091226003,220.0,-179.1830123054923,347.3761051644437,57.65033001054566,100.0,0.902270159959552
64_17,2009,64_17_2009,Renault Nissan Mitsubishi,Nissan,Micra,0.0021258463375539,17162,1,13.07200749488,4.75849056603774,83.0566037735849,221.006915509434,3730.60377358491,1660.75471698113,1530.66037735849,2430.18867924528,3.81132075471698,4.83018867924528,0.37580997672464,0.960323718990296,1.15004441286196,1.20266033043169,0.866,0.889820380933194,Japan,2,B-segment (subcompact),0,-2.57899055,-1.80346342,0.33386394,-0.89041627,-0.12573575,10,22.0,8.832031405717379,16.55662369805488,28.31330360640066,224.0,99.10197305915261,175.3340030234549,287.03785037292107,22.0,-20.383882019689043,30.05991021835363,5.3385795313196915,224.0,-192.83019476496827,314.1432975646493,51.693194440591256,22.0,0.889820380933194
64_19,2011,64_19_2011,Renault Nissan Mitsubishi,Nissan,Murano,1.71007195738501e-06,14,3,40.5192719486081,3.0,219.5,406.201235,4860.0,1887.5,1700.0,2825.0,5.0,5.0,0.540372556966746,1.42185812931872,1.42840759347719,1.48613902157799,0.934,0.452846289089369,Japan,7,J-segment (SUV),0,-0.21294287,1.0014012,0.4066063,-0.15943351,-3.9573097,4,22.0,8.922744609037148,15.72090013340717,27.433108744036257,208.0,93.0050861130595,145.579071796885,270.96959691178364,22.0,-19.98596399782122,33.93547238214647,4.644689808728771,208.0,-175.9137890127505,313.79521032509115,51.8334024097741,66.0,0.452846289089369
64_19,2008,64_19_2008,Renault Nissan Mitsubishi,Nissan,Murano,2.29390681003584e-05,184,0,39.8081463990555,2.4,241.0,402.894305,4815.0,1880.0,1700.0,2825.0,5.0,5.0,0.5981717711299,1.40309532152933,1.26329579511398,1.38792344019617,0.847,0.398259518165067,Japan,7,J-segment (SUV),0,-0.21294287,1.0014012,0.4066063,-0.15943351,-3.9573097,4,20.0,7.775436353485661,13.241557334631086,25.64080031155311,212.0,95.72892450225062,140.41759828224062,272.0570797799702,20.0,-19.02641826024688,27.286942481540535,4.803419951723181,212.0,-179.05316357364654,286.93662251183787,49.26276236024602,0.0,0.398259518165067
64_19,2010,64_19_2010,Renault Nissan Mitsubishi,Nissan,Murano,1.32769472856019e-05,108,2,42.3322147651007,3.0,219.5,406.201235,4860.0,1887.5,1700.0,2825.0,5.0,5.0,0.540372556966746,1.42185812931872,1.30764713474445,1.3337183789365,0.894,0.499681551897911,Japan,7,J-segment (SUV),0,-0.21294287,1.0014012,0.4066063,-0.15943351,-3.9573097,4,25.0,9.889410511466691,18.86728208261833,31.634110757413623,217.0,97.09884801125534,159.48451221688123,279.12351612620773,25.0,-23.37224316777051,37.41421181022395,5.640857785733342,217.0,-184.4847610851845,316.1231952988389,50.955629870965765,50.0,0.499681551897911
64_19,2009,64_19_2009,Renault Nissan Mitsubishi,Nissan,Murano,2.5269353971624e-05,204,1,43.4699769053118,2.5,252.0,394.62698,4860.0,1880.0,1700.0,2825.0,5.0,5.0,0.638577727250174,1.41620836191746,1.15004441286196,1.20266033043169,0.866,0.467490882131833,Japan,7,J-segment (SUV),0,-0.21294287,1.0014012,0.4066063,-0.15943351,-3.9573097,4,22.0,8.569263655191843,16.978953196856242,27.857418963473496,224.0,99.1019730591526,175.3340030234549,287.03785037292107,22.0,-20.914041787305074,30.70354999645817,4.950111554546317,224.0,-192.83019476496827,314.14329756464934,51.693194440591256,22.0,0.467490882131833
64_21,2008,64_21_2008,Renault Nissan Mitsubishi,Nissan,Note,0.0022077606358111,17709,0,14.6046753246753,4.808,97.28,264.63376632,4083.0,1691.0,1550.0,2600.0,5.0,5.0,0.367602371204464,1.07017801114503,1.26329579511398,1.38792344019617,0.847,0.797846568057351,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,20.0,8.006005753411097,12.841970284738803,25.97371762193741,212.0,95.7289245022506,140.41759828224065,272.05707977997025,20.0,-18.539542145812927,26.59213002166153,5.07427569156124,212.0,-179.05316357364654,286.93662251183787,49.262762360246015,0.0,0.797846568057351
64_21,2013,64_21_2013,Renault Nissan Mitsubishi,Nissan,Note,0.0014322130583277,11838,5,15.6974383189706,5.93720930232558,91.953488372093,248.496563162791,4101.62790697674,1693.6976744186,1536.51162790698,2600.0,5.0,5.0,0.370039276204613,1.07677555180886,1.36365482233503,1.42727645450996,0.985,0.93590933881344,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,20.0,8.038850779179704,16.364022232315016,24.491262882353915,220.0,102.74945226936319,172.6090794630313,290.2490662180207,20.0,-18.335477820432104,32.45512509749908,3.875285793533151,220.0,-179.1830123054923,347.3761051644437,57.65033001054566,100.0,0.93590933881344
64_21,2017,64_21_2017,Renault Nissan Mitsubishi,Nissan,Note,0.0006053274502787,5109,9,15.4268507121505,6.44545454545455,88.9090909090909,244.392148,4100.0,1695.0,1530.0,2600.0,5.0,5.0,0.36379683896019,1.07717581769825,1.1364826662699,1.16254463621485,1.034,1.23341715766871,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,21.0,8.359563633273694,22.85024264970766,27.403608274211777,223.0,114.30875760575063,214.89568174406784,305.42713293369417,21.0,-19.44818613562514,36.25604023847091,5.432696110062785,223.0,-160.24508509203858,354.0332970706498,67.48576378393385,189.0,1.23341715766871
64_21,2009,64_21_2009,Renault Nissan Mitsubishi,Nissan,Note,0.0020172128893524,16285,1,15.6101859730157,4.88421052631579,97.0526315789474,256.815023473684,4100.0,1691.0,1550.0,2600.0,5.0,5.0,0.377908699678905,1.07463380986887,1.15004441286196,1.20266033043169,0.866,0.913329554985981,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,22.0,8.829932682763113,16.533114524002094,28.198993515522083,224.0,99.1019730591526,175.33400302345493,287.03785037292107,22.0,-20.389451016302946,30.033833067706613,5.226114725673877,224.0,-192.83019476496827,314.1432975646493,51.693194440591256,22.0,0.913329554985981
64_21,2012,64_21_2012,Renault Nissan Mitsubishi,Nissan,Note,0.0014311335159109,11810,4,14.5547792478073,5.00952380952381,97.0476190476191,256.995702857143,4100.0,1691.0,1550.0,2600.0,5.0,5.0,0.377623508754017,1.07463380986887,1.41259105098855,1.47933363438242,0.961,0.76209661206552,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,20.0,8.150151315409483,14.564977666977459,25.327615212954825,223.0,100.87487938756455,164.5140524224488,290.3136396996788,20.0,-18.084944580620892,31.0602637511912,4.537992298629577,223.0,-187.26736813958834,346.2472080061413,55.43834763357491,80.0,0.76209661206552
64_21,2014,64_21_2014,Renault Nissan Mitsubishi,Nissan,Note,0.002657483402795,22024,6,16.123125,6.4975,89.05,244.0183647,4110.5,1695.0,1530.0,2600.0,5.0,5.0,0.364931549760525,1.07993443869479,1.27417884615385,1.33474230769231,1.0,1.09568545946628,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,20.0,7.777817781504433,18.47509282679528,25.336707793225212,230.0,112.48191874500282,194.71637472111254,306.00829056714093,20.0,-18.978698605520336,33.71019180921064,4.57900775792291,230.0,-179.28923391428503,364.71621385978494,62.29730836060459,120.0,1.09568545946628
64_21,2010,64_21_2010,Renault Nissan Mitsubishi,Nissan,Note,0.0018593872934697,15125,2,15.2514448173005,5.2625,95.1666666666667,257.508801916667,4100.0,1691.0,1550.0,2600.0,5.0,5.0,0.369566655424322,1.07463380986887,1.30764713474445,1.3337183789365,0.894,0.876524722287585,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,25.0,10.060216413009115,18.490438912228658,31.981335076863473,217.0,97.09884801125534,159.48451221688123,279.12351612620773,25.0,-22.99231546347886,36.852217899883556,5.920842382160083,217.0,-184.4847610851845,316.1231952988389,50.955629870965765,50.0,0.876524722287585
64_21,2011,64_21_2011,Renault Nissan Mitsubishi,Nissan,Note,0.001534667433756,12564,3,14.8271192845447,5.02941176470588,96.9411764705882,257.032755294118,4100.0,1691.0,1550.0,2600.0,5.0,5.0,0.377154951942449,1.07463380986887,1.42840759347719,1.48613902157799,0.934,0.759183484649824,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,22.0,9.085962214061444,15.414562937846714,27.780333063486108,208.0,93.00508611305952,145.579071796885,270.9695969117836,22.0,-19.62636129195492,33.41878163892808,4.924674405155511,208.0,-175.9137890127505,313.79521032509115,51.8334024097741,66.0,0.759183484649824
64_21,2015,64_21_2015,Renault Nissan Mitsubishi,Nissan,Note,0.0017982505313528,15077,7,16.1137804878049,6.48536585365854,88.780487804878,243.658904097561,4110.24390243902,1695.0,1530.0,2600.0,5.0,5.0,0.364363814791395,1.07986715525585,1.11033846153846,1.14996923076923,1.0,1.26231424114918,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,20.0,7.922497390725225,21.92321620819401,25.381856858404955,230.0,114.55318513136379,228.13601947203742,309.76694883798666,20.0,-18.61892962149152,34.36276183113604,4.601422853427315,230.0,-174.84783310835232,368.13979917924473,65.272027402066,140.0,1.26231424114918
64_21,2016,64_21_2016,Renault Nissan Mitsubishi,Nissan,Note,0.0012923930750292,10861,8,15.8269039798335,6.42820512820513,88.1538461538462,242.915206769231,4105.38461538462,1695.0,1530.0,2600.0,5.0,5.0,0.36289966085817,1.07859049513238,1.08192078527232,1.09651096172943,1.007,1.29821413583238,Japan,8,M-segment (MPV),0,-1.51606,-0.83267015,0.5351,-0.13285333,0.15966895,10,20.0,7.953145376897466,22.999302893971233,25.77831695910135,232.0,118.83400581222502,240.19385121437608,317.19202581076985,20.0,-18.545088722127836,34.54933599092119,4.930231942954437,232.0,-167.67839557624112,373.1545428162353,69.74391108476435,160.0,1.29821413583238
64_22,2010,64_22_2010,Renault Nissan Mitsubishi,Nissan,NV200,2.6308025177026e-05,214,2,19.7696868008949,5.35,85.0,292.11215,4400.0,2011.0,1860.0,2725.0,6.0,5.8,0.290984130581354,1.37150622423501,1.30764713474445,1.3337183789365,0.894,0.891098767551274,Japan,8,M-segment (MPV),0,-2.1055548,1.4446759,-0.48668855,-2.3296497,-0.8399312,8,25.0,10.138798937852084,18.47586486696497,31.684462662497335,217.0,97.09884801125534,159.48451221688123,279.12351612620773,25.0,-22.75325307738877,36.83572753798414,5.676912774072053,217.0,-184.4847610851845,316.1231952988389,50.955629870965765,50.0,0.891098767551274
64_22,2013,64_22_2013,Renault Nissan Mitsubishi,Nissan,NV200,6.18230167938414e-05,511,5,19.8759390862944,5.35333333333333,95.5333333333333,297.5796076,4400.0,2011.0,1860.0,2725.0,6.0,5.93333333333333,0.32103454300453,1.37150622423501,1.36365482233503,1.42727645450996,0.985,0.843870311003767,Japan,8,M-segment (MPV),0,-2.1055548,1.4446759,-0.48668855,-2.3296497,-0.8399312,8,20.0,8.087855512379788,16.456061260124688,24.196532209927767,220.0,102.74945226936319,172.6090794630313,290.24906621802063,20.0,-18.19341739646961,32.55864488620245,3.6333471990436057,220.0,-179.1830123054923,347.3761051644437,57.65033001054566,100.0,0.843870311003767
64_22,2012,64_22_2012,Renault Nissan Mitsubishi,Nissan,NV200,3.56268631395264e-05,294,4,19.5071106486299,5.21111111111111,96.3333333333333,295.247609555556,4400.0,2011.0,1860.0,2725.0,6.0,5.88888888888889,0.326279807915622,1.37150622423501,1.41259105098855,1.47933363438242,0.961,0.792763997912263,Japan,8,M-segment (MPV),0,-2.1055548,1.4446759,-0.48668855,-2.3296497,-0.8399312,8,20.0,8.201495016247877,14.534310281130715,25.030742798588687,223.0,100.87487938756455,164.5140524224488,290.3136396996788,20.0,-17.938802209656682,31.02081151565537,4.294062690541548,223.0,-187.26736813958834,346.24720800614125,55.43834763357491,80.0,0.792763997912263
64_22,2015,64_22_2015,Renault Nissan Mitsubishi,Nissan,NV200,2.62396442858404e-05,220,7,21.661,5.6,98.0,304.127329,4400.0,2011.0,1860.0,2725.0,6.0,6.0,0.322233455053952,1.37150622423501,1.11033846153846,1.14996923076923,1.0,1.08998627216191,Japan,8,M-segment (MPV),0,-2.1055548,1.4446759,-0.48668855,-2.3296497,-0.8399312,8,20.0,7.964627750462669,22.09554417718128,25.090217789425797,230.0,114.55318513136379,228.1360194720374,309.7669488379866,20.0,-18.496053060371366,34.509543464939604,4.3623513129515015,230.0,-174.84783310835232,368.13979917924473,65.27202740206599,140.0,1.08998627216191
64_22,2017,64_22_2017,Renault Nissan Mitsubishi,Nissan,NV200,1.18482570029123e-05,100,9,20.9487427466151,5.6,98.0,304.127329,4400.0,2011.0,1860.0,2725.0,6.0,6.0,0.322233455053952,1.37150622423501,1.1364826662699,1.16254463621485,1.034,1.07162901145829,Japan,8,M-segment (MPV),0,-2.1055548,1.4446759,-0.48668855,-2.3296497,-0.8399312,8,21.0,8.401127017179931,23.01203079591808,27.10927786767502,223.0,114.30875760575063,214.89568174406782,305.42713293369417,21.0,-19.326866857071316,36.39664880146952,5.191129172890729,223.0,-160.24508509203858,354.03329707064984,67.48576378393383,189.0,1.07162901145829
64_22,2011,64_22_2011,Renault Nissan Mitsubishi,Nissan,NV200,3.76215830624701e-05,308,3,20.0710206995004,5.21111111111111,96.3333333333333,295.247609555556,4400.0,2011.0,1860.0,2725.0,6.0,5.88888888888889,0.326279807915622,1.37150622423501,1.42840759347719,1.48613902157799,0.934,0.786610776233015,Japan,8,M-segment (MPV),0,-2.1055548,1.4446759,-0.48668855,-2.3296497,-0.8399312,8,22.0,9.136837358088272,15.387135646263523,27.48346064911997,208.0,93.0050861130595,145.579071796885,270.9695969117836,22.0,-19.48146049556168,33.38329157269857,4.680744797067482,208.0,-175.91378901275047,313.79521032509115,51.8334024097741,66.0,0.786610776233015
64_22,2016,64_22_2016,Renault Nissan Mitsubishi,Nissan,NV200,3.07004339708631e-05,258,8,21.5104270109235,5.6,98.0,304.127329,4400.0,2011.0,1860.0,2725.0,6.0,6.0,0.322233455053952,1.37150622423501,1.08192078527232,1.09651096172943,1.007,1.13095320010288,Japan,8,M-segment (MPV),0,-2.1055548,1.4446759,-0.48668855,-2.3296497,-0.8399312,8,20.0,7.993811582701684,23.166563829700735,25.485401229998722,232.0,118.83400581222503,240.19385121437608,317.19202581076985,20.0,-18.426238640984707,34.68726475221469,4.68997746495644,232.0,-167.67839557624112,373.1545428162353,69.74391108476433,160.0,1.13095320010288
64_22,2014,64_22_2014,Renault Nissan Mitsubishi,Nissan,NV200,2.71491902301527e-05,225,6,21.661,5.6,98.0,304.127329,4400.0,2011.0,1860.0,2725.0,6.0,6.0,0.322233455053952,1.37150622423501,1.27417884615385,1.33474230769231,1.0,0.944338372144851,Japan,8,M-segment (MPV),0,-2.1055548,1.4446759,-0.48668855,-2.3296497,-0.8399312,8,20.0,7.820515876211007,18.62643991411671,25.04513600768499,230.0,112.48191874500283,194.71637472111254,306.00829056714093,20.0,-18.854265102970384,33.85884269900304,4.33999852265064,230.0,-179.28923391428506,364.71621385978494,62.29730836060458,120.0,0.944338372144851
64_24,2012,64_24_2012,Renault Nissan Mitsubishi,Nissan,Pathfinder,4.99260803179758e-05,412,4,36.4273326396115,3.23333333333333,187.0,468.849186666667,4813.0,1848.0,1783.0,2853.0,5.0,7.0,0.3988489376072,1.37863996620691,1.41259105098855,1.47933363438242,0.961,0.49188555094343,Japan,7,J-segment (SUV),0,-0.845628696313,-1.9342318,0.89796003,-2.29587655,1.02335015,7,20.0,8.1289258865563,14.83518872809955,25.023609056616785,223.0,100.87487938756455,164.5140524224488,290.3136396996788,20.0,-18.139629632648344,31.49809101693016,4.288874778715816,223.0,-187.26736813958834,346.24720800614125,55.43834763357491,80.0,0.49188555094343
64_24,2011,64_24_2011,Renault Nissan Mitsubishi,Nissan,Pathfinder,8.08619739849196e-05,662,3,37.4803711634547,3.23333333333333,187.0,468.849186666667,4813.0,1848.0,1783.0,2853.0,5.0,7.0,0.3988489376072,1.37863996620691,1.42840759347719,1.48613902157799,0.934,0.488067667129653,Japan,7,J-segment (SUV),0,-0.845628696313,-1.9342318,0.89796003,-2.29587655,1.02335015,7,22.0,9.064268228396694,15.685678755366885,27.476326907148067,208.0,93.0050861130595,145.57907179688496,270.96959691178364,22.0,-19.682287918553342,33.860571073973354,4.67555688524175,208.0,-175.9137890127505,313.79521032509115,51.83340240977411,66.0,0.488067667129653
64_24,2009,64_24_2009,Renault Nissan Mitsubishi,Nissan,Pathfinder,8.52221349631241e-05,688,1,32.2657538766084,2.75714285714286,168.0,485.095136428571,4740.0,1850.0,1783.0,2850.0,5.0,7.0,0.346323818533558,1.35919918632937,1.15004441286196,1.20266033043169,0.866,0.515575658579679,Japan,7,J-segment (SUV),0,-0.845628696313,-1.9342318,0.89796003,-2.29587655,1.02335015,7,22.0,8.86151756390846,16.930868420408398,27.914428139061584,224.0,99.1019730591526,175.33400302345493,287.03785037292107,22.0,-20.302172614198298,30.6056457814768,4.99119899450336,224.0,-192.83019476496827,314.1432975646493,51.693194440591256,22.0,0.515575658579679
64_24,2014,64_24_2014,Renault Nissan Mitsubishi,Nissan,Pathfinder,3.98188123375573e-05,330,6,35.0066666666667,3.23333333333333,187.0,468.849186666667,4813.0,1848.0,1783.0,2853.0,5.0,7.0,0.3988489376072,1.37863996620691,1.27417884615385,1.33474230769231,1.0,0.545242988678872,Japan,7,J-segment (SUV),0,-0.845628696313,-1.9342318,0.89796003,-2.29587655,1.02335015,7,20.0,7.743900393657759,19.02553529758269,25.03800226571309,230.0,112.48191874500283,194.71637472111254,306.008290567141,20.0,-19.06757154714101,34.40809569990292,4.334810610824908,230.0,-179.28923391428506,364.71621385978494,62.29730836060458,120.0,0.545242988678872
64_24,2013,64_24_2013,Renault Nissan Mitsubishi,Nissan,Pathfinder,4.79098134057949e-05,396,5,35.5397631133672,3.23333333333333,187.0,468.849186666667,4813.0,1848.0,1783.0,2853.0,5.0,7.0,0.3988489376072,1.37863996620691,1.36365482233503,1.42727645450996,0.985,0.509685057081977,Japan,7,J-segment (SUV),0,-0.845628696313,-1.9342318,0.89796003,-2.29587655,1.02335015,7,20.0,8.010041117777117,16.790246514046476,24.189398467955865,220.0,102.74945226936319,172.6090794630313,290.2490662180207,20.0,-18.410451411236814,33.06285070921173,3.628159287217874,220.0,-179.1830123054923,347.3761051644437,57.65033001054566,100.0,0.509685057081977
64_24,2010,64_24_2010,Renault Nissan Mitsubishi,Nissan,Pathfinder,6.23278914240755e-05,507,2,36.1232289336316,3.0,177.5,477.30023,4776.5,1849.0,1783.0,2851.5,5.0,7.0,0.371883332216287,1.36892523378557,1.30764713474445,1.3337183789365,0.894,0.499681551897911,Japan,7,J-segment (SUV),0,-0.845628696313,-1.9342318,0.89796003,-2.29587655,1.02335015,7,25.0,10.05789973621715,18.86728208261833,31.687043652946773,217.0,97.09884801125534,159.48451221688123,279.12351612620773,25.0,-22.998564527797654,37.41421181022395,5.678796412653868,217.0,-184.48476108518446,316.1231952988389,50.955629870965765,50.0,0.499681551897911
64_24,2008,64_24_2008,Renault Nissan Mitsubishi,Nissan,Pathfinder,9.0135577372604e-05,723,0,33.0959536331437,2.75454545454545,168.0,484.91619,4740.0,1850.0,1783.0,2850.0,5.0,7.0,0.346451620846068,1.35919918632937,1.26329579511398,1.38792344019617,0.847,0.45709331062127,Japan,7,J-segment (SUV),0,-0.845628696313,-1.9342318,0.89796003,-2.29587655,1.02335015,7,20.0,8.027156503769493,13.182723542174884,25.684696446753073,212.0,95.72892450225062,140.41759828224065,272.0570797799702,20.0,-18.48028349135437,27.149158779177483,4.835204999017907,212.0,-179.05316357364654,286.9366225118379,49.26276236024602,0.0,0.45709331062127
64_25,2008,64_25_2008,Renault Nissan Mitsubishi,Nissan,Patrol,2.99205236091632e-06,24,0,31.5844155844156,2.6,157.0,529.1088,5134.0,1940.0,1855.0,2970.0,5.0,6.6,0.296725361589148,1.54379855489486,1.26329579511398,1.38792344019617,0.847,0.431447811345489,Japan,7,J-segment (SUV),0,0.6940863,0.1570387,0.30632576,-0.4689841,0.722683,2,20.0,8.076882763026413,13.208369041450664,25.500097078187583,212.0,95.7289245022506,140.41759828224065,272.0570797799702,20.0,-18.325347307392434,27.206899773866997,4.707854718290943,212.0,-179.05316357364654,286.9366225118379,49.262762360246015,0.0,0.431447811345489
64_25,2009,64_25_2009,Renault Nissan Mitsubishi,Nissan,Patrol,1.36256320435227e-06,11,1,31.2432640492687,2.6,157.0,530.945983333333,5126.66666666667,1940.0,1855.0,2970.0,5.0,6.33333333333333,0.295698630234168,1.54159341476971,1.15004441286196,1.20266033043169,0.866,0.486190517417106,Japan,7,J-segment (SUV),0,0.6940863,0.1570387,0.30632576,-0.4689841,0.722683,2,22.0,8.91214275220785,16.96025356157097,27.732033910621244,224.0,99.10197305915261,175.33400302345493,287.0378503729211,22.0,-20.144139179664236,30.66432928330489,4.865278120815952,224.0,-192.83019476496827,314.14329756464934,51.693194440591256,22.0,0.486190517417106
64_28,2011,64_28_2011,Renault Nissan Mitsubishi,Nissan,Pixo,0.000269458481285,2206,3,8.94004282655246,6.06,67.0,195.770256,3565.0,1630.0,1470.0,2360.0,5.0,4.0,0.342237893380494,0.900700024153341,1.42840759347719,1.48613902157799,0.934,0.914749503960525,Japan,1,A-Segment (Minicars),0,-1.6043947,0.3101166,-0.34925425,-0.7217949,0.8013112,5,22.0,9.1208792726234,15.258996918536013,27.954266849201638,208.0,93.0050861130595,145.57907179688496,270.9695969117836,22.0,-19.52921126576828,33.23237487073336,5.101237380097284,208.0,-175.9137890127505,313.7952103250912,51.8334024097741,66.0,0.914749503960525
64_28,2009,64_28_2009,Renault Nissan Mitsubishi,Nissan,Pixo,0.0004915137086245,3968,1,9.86390630155064,6.01428571428571,67.0,195.266342857143,3565.0,1630.0,1470.0,2360.0,5.0,4.0,0.343121087944057,0.900700024153341,1.15004441286196,1.20266033043169,0.866,1.12464949358572,Japan,1,A-Segment (Minicars),0,-1.6043947,0.3101166,-0.34925425,-0.7217949,0.8013112,5,22.0,8.86472029449796,16.321794585402355,28.372927301237613,224.0,99.10197305915261,175.33400302345493,287.03785037292107,22.0,-20.29288179604155,29.825703136699307,5.40267770061565,224.0,-192.83019476496827,314.1432975646493,51.693194440591256,22.0,1.12464949358572
64_28,2012,64_28_2012,Renault Nissan Mitsubishi,Nissan,Pixo,0.0002276968565958,1879,4,8.55012140131807,6.16666666666667,67.0,196.946053333333,3565.0,1630.0,1470.0,2360.0,5.0,4.0,0.34019468207673,0.900700024153341,1.41259105098855,1.47933363438242,0.961,0.938132236335408,Japan,1,A-Segment (Minicars),0,-1.6043947,0.3101166,-0.34925425,-0.7217949,0.8013112,5,20.0,8.18758014208677,14.388942042707571,25.501548998670355,223.0,100.87487938756455,164.5140524224488,290.3136396996788,20.0,-17.98056493801866,30.852446170355215,4.714555273571349,223.0,-187.26736813958834,346.2472080061413,55.4383476335749,80.0,0.938132236335408
64_28,2013,64_28_2013,Renault Nissan Mitsubishi,Nissan,Pixo,6.10971105301172e-05,505,5,7.86802030456853,6.5,67.0,195.10887,3565.0,1630.0,1470.0,2360.0,5.0,4.0,0.343398021832631,0.900700024153341,1.36365482233503,1.42727645450996,0.985,1.02462459928851,Japan,1,A-Segment (Minicars),0,-1.6043947,0.3101166,-0.34925425,-0.7217949,0.8013112,5,20.0,8.065492033551687,16.275306971839942,24.667338410009435,220.0,102.74945226936319,172.60907946303132,290.24906621802063,20.0,-18.26075885643599,32.364562129151366,4.053839782073407,220.0,-179.1830123054923,347.3761051644437,57.65033001054566,100.0,1.02462459928851
64_28,2010,64_28_2010,Renault Nissan Mitsubishi,Nissan,Pixo,0.000540789732494,4399,2,9.55496963886226,6.01428571428571,67.0,195.266342857143,3565.0,1630.0,1470.0,2360.0,5.0,4.0,0.343121087944057,0.900700024153341,1.30764713474445,1.3337183789365,0.894,1.00174253975724,Japan,1,A-Segment (Minicars),0,-1.6043947,0.3101166,-0.34925425,-0.7217949,0.8013112,5,25.0,10.08666198048938,18.365221094759,32.15526886257901,217.0,97.09884801125534,159.48451221688126,279.1235161262077,25.0,-22.918067756731872,36.71868650725903,6.097405357101855,217.0,-184.48476108518446,316.1231952988389,50.95562987096576,50.0,1.00174253975724
64_32,2015,64_32_2015,Renault Nissan Mitsubishi,Nissan,Pulsar,0.0009330578965824,7823,7,17.9623333333333,5.962,126.466666666667,282.353032133333,4387.0,2017.0,1520.0,2700.0,5.0,5.0,0.447902633490921,1.37153396932046,1.11033846153846,1.14996923076923,1.0,1.16044609904094,Japan,3,C-segment (compact),0,-2.730106,0.040867485,2.0338745,0.90611964,-1.1299073,4,20.0,7.8389585720257,22.02508435030225,25.090190044340346,230.0,114.55318513136378,228.13601947203742,309.76694883798666,20.0,-18.825352634664707,34.44690406742483,4.3623310835100835,230.0,-174.84783310835232,368.13979917924473,65.27202740206599,140.0,1.16044609904094
64_32,2016,64_32_2016,Renault Nissan Mitsubishi,Nissan,Pulsar,0.000748114838662,6287,8,18.0610724925521,5.94071428571429,127.607142857143,282.144118142857,4387.0,2017.0,1520.0,2700.0,5.0,5.0,0.452276459623135,1.37153396932046,1.08192078527232,1.09651096172943,1.007,1.19976247005812,Japan,3,C-segment (compact),0,-2.730106,0.040867485,2.0338745,0.90611964,-1.1299073,4,20.0,7.8637685781325,23.097754559745496,25.48537348491327,232.0,118.83400581222503,240.19385121437602,317.19202581076985,20.0,-18.765255971635042,34.62820197369046,4.689957235515022,232.0,-167.67839557624112,373.1545428162352,69.74391108476433,160.0,1.19976247005812
