"clustering_ids","market_ids","Image_name","gen_ids","Price","hp","mpg","mpd","hpwt","space","wt","len","wid","Firm","Color","eswt","Gas_emission","in_uk_blp","shares","ht","wph","xi_fe","wb","make","Segment","Automaker","Region"
"75_10",2017,"Renault$$Koleos$$2017$$White$$75_10$$90$$image_0.jpg","75_10_402",30.2675693101225,158.666666666667,5.13333333333333,0.982326593836762,0.436446785711268,1.49394668135124,363.541838,4672,2063,14,1,1,1,TRUE,7.96202870595707e-05,1678,1.22943980929678,-8.568,2705,"Renault",7,6,1
"75_10",2017,"Renault$$Koleos$$2017$$White$$75_10$$22$$image_2.jpg","75_10_402",30.2675693101225,158.666666666667,5.13333333333333,0.982326593836762,0.436446785711268,1.49394668135124,363.541838,4672,2063,14,1,1,1,TRUE,7.96202870595707e-05,1678,1.22943980929678,-8.568,2705,"Renault",7,6,1
"75_10",2017,"Renault$$Koleos$$2017$$Blue$$75_10$$39$$image_2.jpg","75_10_402",30.2675693101225,158.666666666667,5.13333333333333,0.982326593836762,0.436446785711268,1.49394668135124,363.541838,4672,2063,14,1,1,1,TRUE,7.96202870595707e-05,1678,1.22943980929678,-8.568,2705,"Renault",7,6,1
"75_10",2017,"Renault$$Koleos$$2017$$Blue$$75_10$$92$$image_2.jpg","75_10_402",30.2675693101225,158.666666666667,5.13333333333333,0.982326593836762,0.436446785711268,1.49394668135124,363.541838,4672,2063,14,1,1,1,TRUE,7.96202870595707e-05,1678,1.22943980929678,-8.568,2705,"Renault",7,6,1
"75_10",2017,"Renault$$Koleos$$2017$$White$$75_10$$85$$image_0.jpg","75_10_402",30.2675693101225,158.666666666667,5.13333333333333,0.982326593836762,0.436446785711268,1.49394668135124,363.541838,4672,2063,14,1,1,1,TRUE,7.96202870595707e-05,1678,1.22943980929678,-8.568,2705,"Renault",7,6,1
"75_10",2017,"Renault$$Koleos$$2017$$White$$75_10$$144$$image_0.jpg","75_10_402",30.2675693101225,158.666666666667,5.13333333333333,0.982326593836762,0.436446785711268,1.49394668135124,363.541838,4672,2063,14,1,1,1,TRUE,7.96202870595707e-05,1678,1.22943980929678,-8.568,2705,"Renault",7,6,1
"75_10",2017,"Renault$$Koleos$$2017$$Blue$$75_10$$91$$image_0.jpg","75_10_402",30.2675693101225,158.666666666667,5.13333333333333,0.982326593836762,0.436446785711268,1.49394668135124,363.541838,4672,2063,14,1,1,1,TRUE,7.96202870595707e-05,1678,1.22943980929678,-8.568,2705,"Renault",7,6,1
"75_11",2008,"Renault$$Laguna$$2006$$Black$$75_11$$112$$image_7.jpg","75_11_396",24.8788030151666,154.019230769231,4.17884615384615,0.69344385654863,0.46493698306247,1.4914456156598,331.269045870968,4736.76923076923,2031.38461538462,14,1,1,1,TRUE,0.0004448184509895,1439.57692307692,1.41109834620215,-7.791,2748.84615384615,"Renault",4,6,1
"75_11",2011,"Renault$$Laguna$$2011$$Black$$75_11$$42$$image_1.jpg","75_11_397",24.6287904952684,151.612903225806,5.28709677419355,0.798080718083307,0.463443549998371,1.45365989726807,327.144272967742,4717.51612903226,1988,14,1,1,1,TRUE,0.0002369671140947,1431.35483870968,1.38889389705219,-7.791,2738,"Renault",4,6,1
"75_11",2011,"Renault$$Laguna$$2011$$Red$$75_11$$231$$image_1.jpg","75_11_397",24.6287904952684,151.612903225806,5.28709677419355,0.798080718083307,0.463443549998371,1.45365989726807,327.144272967742,4717.51612903226,1988,14,1,1,1,TRUE,0.0002369671140947,1431.35483870968,1.38889389705219,-7.791,2738,"Renault",4,6,1
"75_12",2010,"Renault$$Megane$$2010$$Black$$75_12$$150$$image_4.jpg","75_12_398",22.1108369522306,125.213235294118,5.00661764705882,0.83390482521394,0.441316879577954,1.36418117756651,283.72636780597,4391.19117647059,2004.27205882353,14,1,1,1,TRUE,0.0025826121164437,1466.40441176471,1.36679352758598,-6.381,2658.97058823529,"Renault",3,6,1
"75_12",2011,"Renault$$Megane$$2011$$Red$$75_12$$231$$image_1.jpg","75_12_398",21.7019514363056,126.103773584906,5.07830188679245,0.766563388103167,0.442097035220314,1.38908948390937,285.240034514286,4391.69811320755,2040.6320754717,14,1,1,1,TRUE,0.002007502329973,1461.87735849057,1.39589826986493,-6.381,2654.66037735849,"Renault",3,6,1
"75_12",2011,"Renault$$Megane$$2011$$Blue$$75_12$$229$$image_1.jpg","75_12_398",21.7019514363056,126.103773584906,5.07830188679245,0.766563388103167,0.442097035220314,1.38908948390937,285.240034514286,4391.69811320755,2040.6320754717,14,1,1,1,TRUE,0.002007502329973,1461.87735849057,1.39589826986493,-6.381,2654.66037735849,"Renault",3,6,1
"75_12",2014,"Renault$$Megane$$2014$$Black$$75_12$$598$$image_0.jpg","75_12_399",21.555253164557,125.860759493671,5.92727272727273,0.99952697830916,0.438867523852195,1.39571131907985,286.785311405405,4408.03797468354,2042.75949367089,14,1,1,1,TRUE,0.0009176426297791,1451.59493670886,1.40725173532387,-6.381,2651.6835443038,"Renault",3,6,1
"75_12",2014,"Renault$$Megane$$2014$$Yellow$$75_12$$367$$image_3.jpg","75_12_399",21.555253164557,125.860759493671,5.92727272727273,0.99952697830916,0.438867523852195,1.39571131907985,286.785311405405,4408.03797468354,2042.75949367089,14,1,1,1,TRUE,0.0009176426297791,1451.59493670886,1.40725173532387,-6.381,2651.6835443038,"Renault",3,6,1
"75_12",2014,"Renault$$Megane$$2014$$Black$$75_12$$888$$image_1.jpg","75_12_399",21.555253164557,125.860759493671,5.92727272727273,0.99952697830916,0.438867523852195,1.39571131907985,286.785311405405,4408.03797468354,2042.75949367089,14,1,1,1,TRUE,0.0009176426297791,1451.59493670886,1.40725173532387,-6.381,2651.6835443038,"Renault",3,6,1
"75_12",2014,"Renault$$Megane$$2014$$Yellow$$75_12$$458$$image_3.jpg","75_12_399",21.555253164557,125.860759493671,5.92727272727273,0.99952697830916,0.438867523852195,1.39571131907985,286.785311405405,4408.03797468354,2042.75949367089,14,1,1,1,TRUE,0.0009176426297791,1451.59493670886,1.40725173532387,-6.381,2651.6835443038,"Renault",3,6,1
"75_12",2014,"Renault$$Megane$$2014$$Blue$$75_12$$1030$$image_7.jpg","75_12_399",21.555253164557,125.860759493671,5.92727272727273,0.99952697830916,0.438867523852195,1.39571131907985,286.785311405405,4408.03797468354,2042.75949367089,14,1,1,1,TRUE,0.0009176426297791,1451.59493670886,1.40725173532387,-6.381,2651.6835443038,"Renault",3,6,1
"75_12",2014,"Renault$$Megane$$2014$$Yellow$$75_12$$1107$$image_3.jpg","75_12_399",21.555253164557,125.860759493671,5.92727272727273,0.99952697830916,0.438867523852195,1.39571131907985,286.785311405405,4408.03797468354,2042.75949367089,14,1,1,1,TRUE,0.0009176426297791,1451.59493670886,1.40725173532387,-6.381,2651.6835443038,"Renault",3,6,1
"75_13",2008,"Renault$$Modus$$2008$$Silver$$75_13$$50$$image_2.jpg","75_13_400",15.1762523191095,85.5714285714286,5.37142857142857,0.89134273113134,0.334608562502399,1.16031355661938,255.73592,3815.42857142857,1962,14,1,1,1,TRUE,0.0004678821879382,1588.14285714286,1.23540523522533,-8.664,2482,"Renault",8,6,1
"75_14",2008,"Renault$$Scenic$$2000$$Red$$75_14$$902$$image_4.jpg","75_14_401",21.5019445794847,113.264705882353,4.30588235294118,0.714524429649091,0.371380098700255,1.37929671690617,304.983240294118,4263.85294117647,2087,14,1,1,1,TRUE,0.0010378681626928,1620,1.28827160493827,-6.785,2685,"Renault",8,6,1
"75_14",2008,"Renault$$Scenic$$2008$$Blue$$75_14$$584$$image_0.jpg","75_14_401",21.5019445794847,113.264705882353,4.30588235294118,0.714524429649091,0.371380098700255,1.37929671690617,304.983240294118,4263.85294117647,2087,14,1,1,1,TRUE,0.0010378681626928,1620,1.28827160493827,-6.785,2685,"Renault",8,6,1
"75_14",2014,"Renault$$Scenic$$2014$$Brown$$75_14$$29$$image_2.jpg","75_14_404",21.4572916666667,114.666666666667,5.37916666666667,0.907098838124258,0.360995889634426,1.3279834851851,317.639812416667,4369,1961,14,1,1,1,TRUE,0.0006099518071707,1648,1.18992718446602,-6.785,2703,"Renault",8,6,1
"75_14",2016,"Renault$$Scenic$$2016$$Beige$$75_14$$80$$image_2.jpg","75_14_404",24.4999519492584,118.258064516129,6.22451612903226,1.2570779348609,0.365450223284923,1.43782107171034,323.595545935484,4393.09677419355,2111.54838709677,14,1,1,1,TRUE,0.0001314882927821,1648.8064516129,1.2806526715317,-6.785,2723.67741935484,"Renault",8,6,1
"75_14",2016,"Renault$$Scenic$$2016$$Red$$75_14$$534$$image_2.jpg","75_14_404",24.4999519492584,118.258064516129,6.22451612903226,1.2570779348609,0.365450223284923,1.43782107171034,323.595545935484,4393.09677419355,2111.54838709677,14,1,1,1,TRUE,0.0001314882927821,1648.8064516129,1.2806526715317,-6.785,2723.67741935484,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Red$$75_14$$934$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Red$$75_14$$185$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Red$$75_14$$446$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Red$$75_14$$178$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Silver$$75_14$$928$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Blue$$75_14$$109$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Silver$$75_14$$601$$image_1.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Yellow$$75_14$$267$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Red$$75_14$$177$$image_1.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Multicolour$$75_14$$602$$image_2.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Blue$$75_14$$275$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Black$$75_14$$69$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Beige$$75_14$$325$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Red$$75_14$$872$$image_1.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Blue$$75_14$$964$$image_1.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Blue$$75_14$$571$$image_2.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$White$$75_14$$318$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$White$$75_14$$687$$image_2.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Grey$$75_14$$517$$image_1.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Yellow$$75_14$$218$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Black$$75_14$$71$$image_1.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Blue$$75_14$$660$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Unlisted$$75_14$$190$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$White$$75_14$$18$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$White$$75_14$$190$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_14",2017,"Renault$$Scenic$$2017$$Blue$$75_14$$881$$image_0.jpg","75_14_405",24.9537164962697,118.857142857143,6.4647619047619,1.23711185880593,0.364134794143624,1.4532795160965,326.409738285714,4406,2128,14,1,1,1,TRUE,0.0001257100068009,1653,1.28735632183908,-6.785,2734,"Renault",8,6,1
"75_18",2012,"Renault$$Twingo$$2012$$Black$$75_18$$557$$image_0.jpg","75_18_406",11.6272112382934,97.875,4.475,0.68077974447583,0.447985933511738,1.08582678184319,218.477842,3625,1932.5,14,1,1,1,TRUE,0.0001652892561983,1466.25,1.31798806479113,-8.821,2367.375,"Renault",1,6,1
"75_18",2014,"Renault$$Twingo$$2014$$Yellow$$75_18$$692$$image_0.jpg","75_18_407",11.043,73.6,5.914,0.99728877372583,0.369460360053819,0.955830352154584,199.2094632,3613.4,1706.6,14,1,1,1,TRUE,0.0001130612944251,1537.2,1.11020036429872,-8.821,2467,"Renault",1,6,1
"75_18",2014,"Renault$$Twingo$$2014$$Black$$75_18$$831$$image_5.jpg","75_18_407",11.043,73.6,5.914,0.99728877372583,0.369460360053819,0.955830352154584,199.2094632,3613.4,1706.6,14,1,1,1,TRUE,0.0001130612944251,1537.2,1.11020036429872,-8.821,2467,"Renault",1,6,1
"75_18",2014,"Renault$$Twingo$$2014$$White$$75_18$$731$$image_0.jpg","75_18_407",11.043,73.6,5.914,0.99728877372583,0.369460360053819,0.955830352154584,199.2094632,3613.4,1706.6,14,1,1,1,TRUE,0.0001130612944251,1537.2,1.11020036429872,-8.821,2467,"Renault",1,6,1
"75_18",2014,"Renault$$Twingo$$2014$$Silver$$75_18$$513$$image_2.jpg","75_18_407",11.043,73.6,5.914,0.99728877372583,0.369460360053819,0.955830352154584,199.2094632,3613.4,1706.6,14,1,1,1,TRUE,0.0001130612944251,1537.2,1.11020036429872,-8.821,2467,"Renault",1,6,1
"75_18",2015,"Renault$$Twingo$$2015$$Blue$$75_18$$383$$image_17.jpg","75_18_407",12.28,79.3636363636364,5.68636363636364,1.10679612538518,0.389980904015475,0.917195174958356,203.506468,3595,1646,14,1,1,1,TRUE,0.0006160352851652,1554,1.05920205920206,-8.821,2492,"Renault",1,6,1
"75_18",2015,"Renault$$Twingo$$2015$$Black$$75_18$$135$$image_3.jpg","75_18_407",12.28,79.3636363636364,5.68636363636364,1.10679612538518,0.389980904015475,0.917195174958356,203.506468,3595,1646,14,1,1,1,TRUE,0.0006160352851652,1554,1.05920205920206,-8.821,2492,"Renault",1,6,1
"75_18",2016,"Renault$$Twingo$$2016$$White$$75_18$$134$$image_8.jpg","75_18_407",12.2240470552288,80.7692307692308,5.65692307692308,1.14244915296107,0.396233406744943,0.91779526526817,203.842556923077,3595,1647.07692307692,14,1,1,1,TRUE,0.0003575767600094,1552.76923076923,1.06073516298424,-8.821,2492,"Renault",1,6,1
"75_2",2008,"Renault$$Clio$$2006$$Red$$75_2$$484$$image_0.jpg","75_2_389",14.1816417647139,86.2758620689655,4.47333333333333,0.742311490802111,0.355079324860468,1.24161839690941,242.976304246575,3987.64367816092,2008.80952380952,14,1,1,1,TRUE,0.0030567554932211,1482.69047619048,1.3548407817192,-6.203,2555.61904761905,"Renault",2,6,1
"75_2",2009,"Renault$$Clio$$2009$$Green$$75_2$$933$$image_0.jpg","75_2_390",15.4700126187472,95.1134020618557,4.62865979381443,0.865542500039383,0.378738901025894,1.27377662554773,251.131853116279,4058.21649484536,2025,14,1,1,1,TRUE,0.0026951500182088,1499.56701030928,1.35038980324217,-6.203,2575.51546391753,"Renault",2,6,1
"75_2",2011,"Renault$$Clio$$2011$$Red$$75_2$$40$$image_3.jpg","75_2_390",14.9402212705211,95.8444444444444,5.45888888888889,0.82401252529484,0.379913625415513,1.28070810707708,252.279565755556,4080.3,2025,14,1,1,1,TRUE,0.0024756956023056,1500.03333333333,1.34997000066665,-6.203,2575.55555555556,"Renault",2,6,1
"75_2",2013,"Renault$$Clio$$2013$$Blue$$75_2$$501$$image_0.jpg","75_2_391",15.8285391990976,99.2777777777778,6.6,1.04038805466218,0.421469701103103,1.22489669767811,235.551399111111,4063,1945,14,1,1,1,TRUE,0.0025792659393892,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_2",2013,"Renault$$Clio$$2013$$Black$$75_2$$250$$image_4.jpg","75_2_391",15.8285391990976,99.2777777777778,6.6,1.04038805466218,0.421469701103103,1.22489669767811,235.551399111111,4063,1945,14,1,1,1,TRUE,0.0025792659393892,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_2",2013,"Renault$$Clio$$2013$$Black$$75_2$$209$$image_0.jpg","75_2_391",15.8285391990976,99.2777777777778,6.6,1.04038805466218,0.421469701103103,1.22489669767811,235.551399111111,4063,1945,14,1,1,1,TRUE,0.0025792659393892,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_2",2014,"Renault$$Clio$$2014$$Red$$75_2$$218$$image_0.jpg","75_2_391",15.5911111111111,99.2777777777778,6.6,1.11297022431357,0.421469701103103,1.22489669767811,235.551399111111,4063,1945,14,1,1,1,TRUE,0.003258385479889,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_2",2014,"Renault$$Clio$$2014$$Black$$75_2$$1544$$image_8.jpg","75_2_391",15.5911111111111,99.2777777777778,6.6,1.11297022431357,0.421469701103103,1.22489669767811,235.551399111111,4063,1945,14,1,1,1,TRUE,0.003258385479889,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_2",2014,"Renault$$Clio$$2014$$Silver$$75_2$$1374$$image_2.jpg","75_2_391",15.5911111111111,99.2777777777778,6.6,1.11297022431357,0.421469701103103,1.22489669767811,235.551399111111,4063,1945,14,1,1,1,TRUE,0.003258385479889,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_2",2014,"Renault$$Clio$$2014$$Silver$$75_2$$128$$image_1.jpg","75_2_391",15.5911111111111,99.2777777777778,6.6,1.11297022431357,0.421469701103103,1.22489669767811,235.551399111111,4063,1945,14,1,1,1,TRUE,0.003258385479889,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_2",2014,"Renault$$Clio$$2014$$Blue$$75_2$$1798$$image_0.jpg","75_2_391",15.5911111111111,99.2777777777778,6.6,1.11297022431357,0.421469701103103,1.22489669767811,235.551399111111,4063,1945,14,1,1,1,TRUE,0.003258385479889,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_2",2015,"Renault$$Clio$$2015$$Beige$$75_2$$1227$$image_4.jpg","75_2_391",16.064125,101.725,6.7925,1.32209495601067,0.428219658127101,1.22561270300841,237.55331655,4065.375,1945,14,1,1,1,TRUE,0.0029878605863844,1446.625,1.34450877041389,-6.203,2589,"Renault",2,6,1
"75_2",2016,"Renault$$Clio$$2016$$White$$75_2$$1849$$image_4.jpg","75_2_392",16.7003524349164,102.274509803922,6.53294117647059,1.31936620171666,0.42306355332528,1.22529275429012,241.747389960784,4064.3137254902,1945,14,1,1,1,TRUE,0.00268581199673,1446.92156862745,1.34423319285027,-6.203,2589,"Renault",2,6,1
"75_2",2017,"Renault$$Clio$$2017$$Grey$$75_2$$1926$$image_0.jpg","75_2_392",16.8724095053882,102.714285714286,6.45285714285714,1.23483373590742,0.417343786402489,1.22459522174957,246.114328428571,4062,1945,14,1,1,1,TRUE,0.0021919275455387,1448,1.34323204419889,-6.203,2589,"Renault",2,6,1
"75_3",2008,"Renault$$Espace$$2008$$Silver$$75_3$$7$$image_1.jpg","75_3_393",30.2761005228538,152,3.3,0.547606837476967,0.397541517080787,1.52005000174939,382.350002375,4661,2104,14,1,1,1,TRUE,9.54963378525791e-05,1728,1.21759259259259,-8.375,2803,"Renault",8,6,1
"75_7",2014,"Renault$$Grand Scenic$$2014$$Beige$$75_7$$83$$image_0.jpg","75_7_403",22.9111764705882,115.941176470588,5.38823529411765,0.908628097567945,0.346900366482091,1.47221328941246,334.220392,4573,2077,14,1,1,1,TRUE,1.14629914305089e-05,1645,1.26261398176292,-9.945,2770,"Renault",8,6,1
"75_7",2014,"Renault$$Grand Scenic$$2014$$Grey$$75_7$$40$$image_2.jpg","75_7_403",22.9111764705882,115.941176470588,5.38823529411765,0.908628097567945,0.346900366482091,1.47221328941246,334.220392,4573,2077,14,1,1,1,TRUE,1.14629914305089e-05,1645,1.26261398176292,-9.945,2770,"Renault",8,6,1
"75_7",2014,"Renault$$Grand Scenic$$2014$$Grey$$75_7$$116$$image_3.jpg","75_7_403",22.9111764705882,115.941176470588,5.38823529411765,0.908628097567945,0.346900366482091,1.47221328941246,334.220392,4573,2077,14,1,1,1,TRUE,1.14629914305089e-05,1645,1.26261398176292,-9.945,2770,"Renault",8,6,1
"75_7",2015,"Renault$$Grand Scenic$$2015$$Red$$75_7$$59$$image_0.jpg","75_7_403",23.3296875,116.4375,5.50625,1.07173873412348,0.347847609557535,1.47221328941246,334.7370998125,4573,2077,14,1,1,1,TRUE,0.0001209409059356,1645,1.26261398176292,-9.945,2770,"Renault",8,6,1
"75_8",2015,"Renault$$Kadjar$$2015$$Beige$$75_8$$35$$image_4.jpg","75_8_394",24.5411111111111,119.111111111111,6.33777777777778,1.23358763817689,0.383827287299211,1.41919088110361,310.324760777778,4449,2058,14,1,1,1,TRUE,0.0003617492778134,1607,1.28064716863721,-6.143,2646,"Renault",7,6,1
"75_8",2017,"Renault$$Kadjar$$2017$$Red$$75_8$$461$$image_0.jpg","75_8_394",24.4906051395413,125.942857142857,5.87771428571429,1.12477306243469,0.406869387650543,1.41919088110361,309.541245828571,4449,2058,14,1,1,1,TRUE,0.0016472631711149,1607,1.28064716863721,-6.143,2646,"Renault",7,6,1
"79_1",2008,"SEAT$$Alhambra$$2008$$Red$$79_1$$371$$image_4.jpg","79_1_409",23.8026367571822,125.5,3.86666666666667,0.641640334821497,0.319718675283195,1.45905028720379,392.532591,4634,2031.33333333333,17,1,1,1,TRUE,0.0001038491506934,1730,1.17418111753372,-6.924,2841,"SEAT",8,6,4
"79_1",2012,"SEAT$$Alhambra$$2012$$Blue$$79_1$$397$$image_1.jpg","79_1_411",29.9557752341311,146.428571428571,4.75,0.722615371231328,0.376753561177854,1.43251689214768,388.658758714286,4854,1904,17,1,1,1,TRUE,0.0001892828579045,1720,1.10697674418605,-6.924,2919,"SEAT",8,6,4
"79_1",2012,"SEAT$$Alhambra$$2012$$Blue$$79_1$$80$$image_2.jpg","79_1_411",29.9557752341311,146.428571428571,4.75,0.722615371231328,0.376753561177854,1.43251689214768,388.658758714286,4854,1904,17,1,1,1,TRUE,0.0001892828579045,1720,1.10697674418605,-6.924,2919,"SEAT",8,6,4
