"file_name","V3","V5","V7","V8","V9","V12","V14","V18"
"Jaguar$$XE$$2015$$Silver$$39_6$$1283$$image_1.jpg",-0.8119369,-0.022668377,-0.39642513,-0.59788007,0.092016764,-1.1972924,-1.8435104,-0.5727536
"Jaguar$$XE$$2015$$Silver$$39_6$$1283$$image_19.jpg",-0.8266553,-0.06966693,-0.32324156,-0.66988355,0.08926236,-1.1818596,-1.8494008,-0.6117183
"Jaguar$$XE$$2017$$White$$39_6$$237$$image_5.jpg",-0.707519,0.87297285,-0.09417215,-1.4738799,0.12775844,-2.6454947,-0.7464471,-2.0144632
"Jaguar$$XE$$2017$$White$$39_6$$330$$image_5.jpg",-0.46768835,1.0949875,-0.03638706,-1.8154668,0.1064546,-1.6716019,-0.5645264,-2.164206
"Jaguar$$XE$$2017$$White$$39_6$$587$$image_5.jpg",-0.45210767,0.87362003,-0.10602988,-1.5511507,0.10690852,-2.111653,-0.82947576,-1.928721
"Jaguar$$XF$$2013$$Silver$$39_7$$2064$$image_5.jpg",-0.9825285,2.0055246,0.31438175,-0.930741,0.108184524,0.12365802,-1.6696737,-0.18765798
"Jaguar$$XF$$2013$$White$$39_7$$1809$$image_6.jpg",0.35752127,-0.3145526,-0.7375293,-0.3488951,0.055647694,-1.2317398,-2.1012,0.06102273
"Jaguar$$XF$$2014$$Silver$$39_7$$1293$$image_0.jpg",0.38164657,1.1812532,0.52099615,-0.95895475,0.09795793,-0.33415544,-1.1112832,-0.8322097
"Jaguar$$XF$$2014$$Silver$$39_7$$765$$image_5.jpg",0.3198457,1.7194524,0.2602108,-2.4525301,0.06390344,0.24994227,-1.2812021,-0.17655747
"Jaguar$$XF$$2016$$White$$39_7$$1716$$image_5.jpg",-0.2534526,0.8051976,-0.27300072,-1.5587038,0.10051853,-2.2831604,-0.79551923,-2.062415
"Jaguar$$XF$$2017$$Silver$$39_7$$1257$$image_0.jpg",-0.38134998,1.1260812,0.03980231,-1.3316913,0.08151581,-1.1715847,-1.1439545,-0.91775566
"Jaguar$$XF$$2017$$Silver$$39_7$$1625$$image_5.jpg",-0.44401443,1.5047207,-0.5857074,-0.8583648,0.101030625,-0.52362865,-1.8069732,-0.92360115
"Jaguar$$XF$$2017$$White$$39_7$$1394$$image_5.jpg",0.5068478,0.022324167,-1.1079923,-2.6028903,0.07415267,-0.92427546,-0.083261356,0.621026
"Jaguar$$XF$$2017$$White$$39_7$$1610$$image_5.jpg",0.39643487,1.125085,0.64224184,-2.2871149,0.08488741,-0.7632663,-0.9111588,-1.4111729
"Jaguar$$XF$$2017$$White$$39_7$$1770$$image_5.jpg",0.83755714,2.0907087,-1.0500093,-1.2774781,0.13604191,-1.9320762,-2.1044405,0.13509646
"Jeep$$Cherokee$$2007$$Black$$40_1$$236$$image_0.jpg",-1.2869381,0.44137114,-1.516978,0.18031543,0.13023278,2.976384,1.5028764,0.4881824
"Jeep$$Cherokee$$2016$$Grey$$40_1$$40$$image_6.jpg",0.606734,1.142686,-0.26403368,-0.45342794,0.11950831,-0.26939812,1.4197569,-0.113104016
"Jeep$$Cherokee$$2017$$Silver$$40_1$$228$$image_3.jpg",2.372626,1.3909993,-0.77693385,1.2545761,0.18535116,-0.47798985,2.1073482,-0.24404359
"Jeep$$Commander$$2009$$Silver$$40_2$$34$$image_34.jpg",-0.007152546,1.3575809,-2.2609043,1.0571333,0.049536593,-0.30539912,-1.7643881,-0.4033961
"Jeep$$Compass$$2014$$Red$$40_3$$41$$image_2.jpg",-1.1903703,0.95997155,-1.4754969,-0.2610072,-0.0075015947,1.8789246,0.96680486,-0.84886724
"Jeep$$Grand Cherokee$$2015$$Silver$$40_4$$28$$image_7.jpg",-1.3483473,-0.32118148,1.2305384,-0.71536404,0.034285747,0.5561072,2.1651642,-0.0800426
"Jeep$$Grand Cherokee$$2016$$Grey$$40_4$$184$$image_4.jpg",0.29851505,-1.3152636,0.6436548,-0.59238595,0.037258975,0.85461915,0.22064354,-0.14824243
"Jeep$$Grand Cherokee$$2016$$White$$40_4$$49$$image_4.jpg",-0.34430733,-0.73556316,0.9099018,-0.80423623,0.08652117,0.8766525,2.4275317,0.32629904
"Jeep$$Patriot$$2011$$Unlisted$$40_5$$43$$image_21.jpg",-1.8563013,0.06763076,0.9048423,-0.5406027,0,-0.9577988,1.8507683,-0.9357483
"Jeep$$Renegade$$2015$$Grey$$40_6$$465$$image_4.jpg",0.08267763,-0.13564952,-0.70243216,-0.05771426,0.020450525,1.7652279,2.321564,0.306885
"Jeep$$Renegade$$2015$$Unlisted$$40_6$$218$$image_1.jpg",1.293337,-2.090514,0.24426559,1.1504909,0.07952861,0.99141043,2.7150662,0.2537457
"Jeep$$Renegade$$2015$$Unlisted$$40_6$$415$$image_1.jpg",0.32088682,-0.21971793,0.4995416,-0.33526534,0.064762555,3.0202081,2.8135045,-0.4270493
"Jeep$$Renegade$$2015$$White$$40_6$$179$$image_0.jpg",1.3063668,0.3031813,0.8152486,0.39310127,0.08279007,0.2678057,3.0904038,0.5360207
"Jeep$$Renegade$$2015$$White$$40_6$$613$$image_0.jpg",0.5076484,-0.65498555,0.33258933,0.5076498,0.108871184,2.372536,2.7574782,-0.21200886
"Jeep$$Renegade$$2015$$White$$40_6$$7$$image_0.jpg",0.8346719,-0.8448981,-0.45458543,0.8365055,0.09573855,0.32673615,3.691375,0.19592531
"Jeep$$Renegade$$2015$$White$$40_6$$707$$image_1.jpg",0.5664579,0.6464837,0.13615318,1.2669208,0.079348855,1.0483109,3.8039668,-0.526414
"Jeep$$Renegade$$2015$$White$$40_6$$83$$image_1.jpg",0.7991319,-0.9681518,-0.5866064,1.1834813,0.12242561,-0.22051324,3.4633572,-0.042018622
"Jeep$$Renegade$$2015$$Yellow$$40_6$$48$$image_4.jpg",1.6459632,1.1890912,-0.19211315,1.6479486,0.17754626,-0.049618088,4.143921,0.83369714
"Jeep$$Renegade$$2015$$Yellow$$40_6$$573$$image_12.jpg",2.125336,1.1944759,0.34018102,0.9635258,0.18312731,0.6578883,2.9357264,0.7807024
"Jeep$$Renegade$$2016$$White$$40_6$$380$$image_7.jpg",0.30022734,-1.7771709,-0.87308776,1.1343588,0.06355206,-0.3917134,3.8853538,0.6276828
"Jeep$$Renegade$$2016$$White$$40_6$$411$$image_0.jpg",2.437627,0.72275615,0.4525657,0.6130187,0.14297143,3.0318542,2.0174038,0.13566837
"Jeep$$Renegade$$2016$$White$$40_6$$479$$image_0.jpg",2.7399285,0.6239069,0.34199098,1.0751091,0.13325983,3.157763,2.2457469,0.35643762
"Jeep$$Renegade$$2016$$White$$40_6$$480$$image_0.jpg",2.345806,0.57484657,0.7449652,0.5292279,0.15256804,3.3663895,1.9113522,0.28527674
"Jeep$$Renegade$$2016$$White$$40_6$$711$$image_0.jpg",2.6169558,0.9952196,0.5195793,0.27031764,0.14109406,2.8656478,1.909543,0.5187535
"Jeep$$Renegade$$2017$$Grey$$40_6$$346$$image_6.jpg",0.15798336,-1.4618365,-0.13174522,1.9679732,0.064500146,-0.75695854,2.8573983,1.0901258
"Jeep$$Renegade$$2017$$White$$40_6$$464$$image_1.jpg",1.5624503,-1.9091358,0.3989742,1.1979702,0.06772738,1.5313225,3.423409,0.4003903
"Jeep$$Wrangler$$2015$$Black$$40_7$$15$$image_0.jpg",0.51424706,-1.1845481,0.9972061,-0.01731249,0.03640022,1.2510235,-0.61473054,-1.4833469
"Kia$$Carens$$2009$$Black$$43_1$$451$$image_0.jpg",0.51559955,-2.2758925,-0.7755006,0.3768678,0.06476218,1.736277,0.36727992,-0.083449125
"Kia$$Carens$$2017$$Blue$$43_1$$217$$image_4.jpg",-1.8547529,-1.3162422,-0.54936737,-0.1032669,0.11562682,0.9466898,0.07361108,-0.8946617
"Kia$$Cee'd$$2014$$White$$43_2$$475$$image_24.jpg",0.19785425,1.3475971,-0.6998919,-0.19820112,0.104977585,-1.3521434,-2.2105687,0.28137085
"Kia$$Niro$$2017$$White$$43_5$$127$$image_4.jpg",-0.5756304,0.9956907,0.97874486,-0.65303284,0.12888357,-1.7180666,1.4669087,0.36971515
"Kia$$Niro$$2017$$White$$43_5$$131$$image_3.jpg",0.22145367,2.0015225,1.3013862,-0.4208077,0.17318475,-1.3996137,1.2317222,0.57164973
"Kia$$Optima$$2013$$White$$43_6$$48$$image_0.jpg",-0.58411676,3.176452,0.9891993,-2.0247672,0.096415,-2.2044778,-0.27324706,0.39508593
"Kia$$Optima$$2014$$White$$43_6$$392$$image_4.jpg",0.80502945,1.2767265,-0.033214185,-1.913392,0.08494847,-0.6916738,-0.4011195,0.13785501
"Kia$$Optima$$2015$$Silver$$43_6$$277$$image_3.jpg",0.64923346,0.34946162,0.066722095,-1.9588953,0.09024418,0.049042538,-0.41996643,0.29108295
"Kia$$Optima$$2015$$White$$43_6$$282$$image_18.jpg",-0.85852814,1.9327942,1.3129508,-2.0209432,0.057366364,-0.35861477,-0.6195799,0.49691886
"Kia$$Optima$$2016$$Silver$$43_6$$155$$image_3.jpg",-1.9220475,-1.6719196,-0.68904066,-1.2114197,0.047893204,-0.004051635,-0.4909112,0.79700655
"Kia$$Optima$$2016$$Silver$$43_6$$228$$image_4.jpg",-0.73659223,-1.5503445,-0.7481611,-1.3138124,0.06192393,-0.29110122,-0.18224049,0.8562376
"Kia$$Optima$$2016$$Silver$$43_6$$49$$image_0.jpg",-0.85848767,2.8584087,0.62373066,-1.0450748,0.09965868,0.43415883,-0.533349,-0.0072948635
"Kia$$Optima$$2016$$Silver$$43_6$$51$$image_14.jpg",-0.15045886,-0.49572873,-0.73229825,-1.5397521,0.059378378,0.19760832,-0.094171055,1.548954
"Kia$$Optima$$2017$$Silver$$43_6$$170$$image_0.jpg",-1.2901419,-1.3376335,-0.04660323,-1.263191,0.04963603,-0.71089476,-0.6151486,1.0956533
"Kia$$Optima$$2017$$Silver$$43_6$$231$$image_0.jpg",-0.42106643,3.1738052,0.5201798,-1.2381351,0.11685491,0.36051592,-0.7855407,0.12565556
"Kia$$Optima$$2017$$Silver$$43_6$$294$$image_4.jpg",-0.5209224,-1.3736737,-0.3983343,-1.1318339,0.080398865,-0.35723618,-0.18976645,0.5216503
"Kia$$Optima$$2017$$Silver$$43_6$$371$$image_6.jpg",0.0005829744,1.1313813,-0.6901646,-1.9940401,0.111270465,1.1445735,-0.08924779,0.8465913
"Kia$$Picanto$$2009$$Grey$$43_7$$187$$image_2.jpg",-1.708688,-1.0234253,0.028876428,0.35360432,0.13388649,-0.8813046,1.5922899,-0.055690832
"Kia$$Picanto$$2009$$Grey$$43_7$$477$$image_2.jpg",-3.3400366,1.3696916,-0.37219083,-0.35163996,0.039826743,0.8058261,1.2053565,-0.011578836
"Kia$$Picanto$$2009$$Silver$$43_7$$862$$image_13.jpg",-0.7989238,-0.13517578,-0.0030604862,0.35532624,0.12020605,-0.3278836,1.1107099,0.17955932
"Kia$$Picanto$$2009$$White$$43_7$$495$$image_0.jpg",-0.3894974,1.6057602,0.5498555,1.4534595,0.14148843,-1.1597563,0.3303896,-0.56848717
"Kia$$Picanto$$2009$$White$$43_7$$936$$image_3.jpg",-1.3721825,0.42681515,-0.009933937,0.8106314,0.15125561,-1.1422615,1.849892,-0.54711246
"Kia$$Picanto$$2010$$White$$43_7$$875$$image_0.jpg",-2.611397,0.8123219,0.55552864,-0.030189697,0.09818597,-1.611642,1.2699311,-0.33140504
"Kia$$Picanto$$2011$$Beige$$43_7$$29$$image_0.jpg",1.2821679,0.9902506,-0.42475066,2.151753,0.1197116,0.36405665,2.0939,1.6048551
"Kia$$Picanto$$2011$$Beige$$43_7$$86$$image_7.jpg",0.29120216,-1.380054,1.4208935,1.6852053,0.07384161,-0.60854787,1.5189992,0.6135712
"Kia$$Picanto$$2014$$Pink$$43_7$$143$$image_1.jpg",1.2456417,-2.2334464,-0.30665997,2.583462,0.12669685,1.2718413,1.332819,0.42317623
"Kia$$Picanto$$2014$$Red$$43_7$$362$$image_1.jpg",1.918932,0.6401276,-0.31803724,3.0107853,0.1673708,3.428366,1.2860315,0.5864592
"Kia$$Picanto$$2014$$Yellow$$43_7$$909$$image_6.jpg",-0.3186014,-0.2912622,0.42490095,2.14656,0.12421596,0.29098323,1.1587988,1.7493706
"Kia$$Pro_Cee'd$$2008$$Red$$43_8$$217$$image_4.jpg",-1.127202,0.62255955,0.7988646,-1.3811142,0.017057031,2.1243367,-1.0041242,0.31192514
"Kia$$Rio$$2008$$Silver$$43_9$$142$$image_0.jpg",-1.3802885,-2.1261017,0.03656702,0.7625914,0.18071058,-0.86630636,0.14614284,0.0026340708
"Kia$$Rio$$2009$$Silver$$43_9$$896$$image_17.jpg",0.5020802,1.3959053,0.5929756,1.2896069,0.17485571,-1.0482814,-0.062322244,0.558791
"Kia$$Rio$$2010$$Grey$$43_9$$530$$image_0.jpg",-1.5531371,1.3098114,-0.21291839,1.8117809,0.14852384,1.0559448,-0.62720656,1.2874539
"Kia$$Rio$$2010$$Silver$$43_9$$450$$image_0.jpg",0.027977142,1.3257805,0.4745442,1.4686792,0.13977177,0.4339761,-1.0852932,0.62017804
"Kia$$Rio$$2010$$Silver$$43_9$$647$$image_1.jpg",1.4382528,0.712106,0.47602445,2.212814,0.14094794,-0.39711052,-1.1825578,0.1213464
"Kia$$Rio$$2010$$Silver$$43_9$$705$$image_1.jpg",0.41722256,-1.2719676,1.7374953,0.46517542,0.03931392,-1.0942439,-0.6350013,1.0818646
"Kia$$Rio$$2010$$White$$43_9$$732$$image_2.jpg",1.3644987,2.574989,1.3780047,0.6188536,0.17154866,-1.8864654,0.4727269,0.43476206
"Kia$$Rio$$2011$$Silver$$43_9$$355$$image_1.jpg",0.53664464,2.5059683,1.846239,1.2417018,0.19565135,1.6737951,-1.6551411,-0.2571704
"Kia$$Rio$$2011$$Silver$$43_9$$382$$image_0.jpg",0.046299208,2.5658731,-0.0058169477,2.0167758,0.17219603,0.21340312,-1.606882,0.90506524
"Kia$$Rio$$2011$$Silver$$43_9$$479$$image_2.jpg",0.0917345,0.9032895,-0.93169606,0.32664904,0.16016817,-0.83908343,-0.82748014,-0.72663206
"Kia$$Rio$$2011$$Unlisted$$43_9$$130$$image_0.jpg",1.0305885,2.366104,0.47624025,1.434683,0.07657559,-0.676035,0.2834176,1.446588
"Kia$$Rio$$2011$$White$$43_9$$37$$image_1.jpg",1.9088955,1.4192562,0.046521414,1.4588739,0.13121203,-0.06975781,-0.35888752,0.615063
"Kia$$Rio$$2011$$White$$43_9$$723$$image_3.jpg",1.8748847,1.2255425,0.82938224,3.8832629,0.19724584,-1.771274,-0.83332187,-0.16479093
"Kia$$Rio$$2011$$White$$43_9$$878$$image_0.jpg",-0.6476402,2.724966,0.022692893,2.3036754,0.2442534,-1.4925042,-1.7811799,-0.41005924
"Kia$$Rio$$2013$$White$$43_9$$41$$image_0.jpg",-1.6807735,0.27734601,-1.3752682,-1.713712,0.05452297,-1.6002505,-0.08980046,1.8705065
"Kia$$Rio$$2014$$Silver$$43_9$$906$$image_4.jpg",-0.8257311,-1.1500175,-1.0070068,0.15456536,0.06513185,0.044611074,-0.014795696,1.8393557
"Kia$$Rio$$2016$$Silver$$43_9$$270$$image_2.jpg",-0.37119022,1.5750786,-0.15850902,0.122043125,0.10966803,1.6270592,0.10646251,1.3349004
"Kia$$Rio$$2016$$Silver$$43_9$$505$$image_2.jpg",-0.41592023,1.5273981,0.017328594,0.57382685,0.1370315,1.5829221,0.27739838,1.2822533
"Kia$$Rio$$2017$$Silver$$43_9$$728$$image_2.jpg",-0.8720744,-0.3215875,-1.316894,0.0090042725,0.08956263,-0.98973805,0.43071613,1.2182696
"Kia$$Sedona$$2008$$Silver$$43_10$$24$$image_3.jpg",-0.20199211,-0.82025224,-1.2585057,2.6438344,0.040909313,-1.1392621,-1.7214203,-0.5765871
"Kia$$Sedona$$2009$$White$$43_10$$86$$image_0.jpg",-1.0434331,0.32872248,-2.0992327,2.8470836,0.14954543,-1.2211065,-1.8153877,1.1213613
"Kia$$Sorento$$2003$$Red$$43_11$$386$$image_0.jpg",-0.6668684,-0.7703433,-1.0679872,0.26615474,0.086306,1.6996584,1.5751498,-0.46198875
"Kia$$Sorento$$2013$$Silver$$43_11$$95$$image_4.jpg",-0.34665605,-0.06243047,0.24168825,0.36043856,0.08452507,-0.42305103,4.488609,0.58738285
"Kia$$Sorento$$2014$$White$$43_11$$340$$image_3.jpg",-0.28431094,-0.6597303,0.13399144,-0.12683603,0.07943571,-0.084920056,3.2143414,0.18723261
"Kia$$Sorento$$2015$$White$$43_11$$530$$image_6.jpg",-0.56812626,-0.44610947,0.12131101,-0.46479875,0.12702906,1.0131621,2.746433,1.1076877
"Kia$$Sorento$$2017$$Silver$$43_11$$312$$image_0.jpg",-0.4488438,2.5217,0.45831832,-0.988712,0.04836873,1.3030267,2.5364869,0.519458
"Kia$$Sorento$$2017$$White$$43_11$$349$$image_24.jpg",0.3684071,-0.7540586,0.86211467,-1.871545,0.08404476,0.91746694,2.5076573,1.585104
"Kia$$Soul$$2013$$Unlisted$$43_12$$95$$image_2.jpg",-0.05131894,-1.5075133,-1.3976362,0.21152249,0.08579338,-1.2351696,2.2323272,1.2197738
"Kia$$Soul$$2016$$White$$43_12$$255$$image_3.jpg",-0.23206848,2.2735784,-3.167328,0.4898065,0.0285592,-2.1508045,3.0964391,0.6815142
"Kia$$Sportage$$2008$$Silver$$43_13$$339$$image_3.jpg",-1.4337,1.3568413,-2.5784986,-0.60204107,-0.009848557,0.95414203,2.6847298,-0.3168648
"Kia$$Sportage$$2013$$White$$43_13$$766$$image_3.jpg",1.3366165,1.3922579,0.13044427,-2.2098038,0.05909238,1.6540837,2.1753094,0.28777218
"Kia$$Sportage$$2015$$Grey$$43_13$$715$$image_2.jpg",0.93873835,-1.5009813,-0.04674199,-0.22410089,0.06360025,-0.5246602,1.2452693,-0.0481539
"Kia$$Sportage$$2015$$Unlisted$$43_13$$423$$image_0.jpg",0.31807196,0.4097975,0.2528173,-0.34313038,0.11146615,0.41709566,0.9567987,-0.2703397
"Kia$$Sportage$$2016$$Grey$$43_13$$413$$image_2.jpg",1.135475,1.6485533,-0.20604047,-0.20600307,0.12793985,2.0049994,0.6574325,0.29826963
"Kia$$Venga$$2014$$Grey$$43_16$$450$$image_2.jpg",0.92278516,-0.034889337,0.15482026,1.561036,0.14151847,-0.09056623,0.41535932,0.66586256
"Kia$$Venga$$2016$$Blue$$43_16$$800$$image_4.jpg",-0.46435753,-1.51338,-0.016166713,0.8678786,0.13220367,0.7949461,-0.22754209,-0.33539748
"Land Rover$$Freelander 2$$2009$$Black$$47_12$$340$$image_1.jpg",2.0304468,0.8069651,-0.008178808,1.4151603,0.11737188,2.8142748,0.48064587,-0.4937461
"Lexus$$CT 200h$$2011$$Black$$48_1$$37$$image_11.jpg",-0.06072728,1.5368,-0.32235366,-0.26095518,0.16359985,5.0874934,0.020893456,0.39312494
"Lexus$$GS 250$$2013$$Silver$$48_2$$11$$image_18.jpg",-1.1585785,1.3379734,1.5366915,-1.478377,0.06701544,-0.5121092,-1.249571,-0.3726614
"Lexus$$GS 300$$2014$$Silver$$48_2$$92$$image_1.jpg",-0.079212755,-0.76486087,0.024241019,-0.5522156,0,-0.36056983,-1.3237239,1.0151796
"Lexus$$GS 300$$2017$$Silver$$48_2$$54$$image_5.jpg",0.85654384,0.33024323,-0.35780832,-0.12594643,0.051497616,-0.70154154,-1.8839886,1.3954825
"Lexus$$GS 450h$$2009$$Black$$48_2$$153$$image_0.jpg",-1.1667609,-1.1131306,-0.3603568,-2.163316,0.051515453,2.5126338,-0.25519192,0.1748347
"Lexus$$IS 220d$$2010$$Silver$$48_8$$354$$image_1.jpg",0.18714507,0.19138904,-0.25331026,-0.821406,0.050491013,0.5349568,-1.9155391,0.80098134
"Lexus$$IS 300$$2014$$Red$$48_8$$710$$image_0.jpg",1.6754706,0.85586774,-0.9407555,-0.5794116,0.0813565,2.917167,-1.4827656,0.5137466
"Lexus$$IS 300$$2015$$Red$$48_8$$1031$$image_2.jpg",0.25807703,1.5683705,-0.9390546,-1.3939818,0.077099346,2.9553795,-1.1098089,0.23128009
"Lexus$$IS 300$$2016$$White$$48_8$$604$$image_1.jpg",0.64393824,1.1365194,0.24323444,-0.54544693,0.10168403,-0.48804337,-1.540092,0.26489234
"Lexus$$IS F$$2008$$Silver$$48_8$$294$$image_2.jpg",0.16480336,-1.009995,-0.39923504,-2.9517133,0.007852472,1.257395,-0.7974111,1.1620963
"Lexus$$NX 300h$$2014$$White$$48_18$$314$$image_25.jpg",-0.39957544,-0.7343686,0.3111197,-2.586144,-0.012947045,0.074355334,2.2069476,-0.11570743
"Lexus$$NX 300h$$2014$$White$$48_18$$314$$image_5.jpg",-0.70681846,-0.9060108,0.60399127,-2.9954143,0.0021758676,0.11242669,1.7425127,-0.016125858
"Lexus$$NX 300h$$2014$$White$$48_18$$95$$image_5.jpg",-0.76953334,0.30191118,-0.5985529,-2.8061376,-0.032378294,0.4710728,3.9192219,0.53155327
"Lexus$$NX 300h$$2015$$Silver$$48_18$$109$$image_21.jpg",1.031095,-0.199376,-1.0211965,-0.86024207,0.02931068,0.20698361,0.57362777,0.5079733
"Lexus$$RC 200t$$2016$$White$$48_21$$77$$image_26.jpg",1.2693496,0.7169888,-1.0163972,-2.368729,0.08172556,-0.944947,-0.8221575,1.2167425
"Lexus$$RC 200t$$2016$$White$$48_21$$77$$image_8.jpg",1.2693496,0.7169888,-1.0163972,-2.368729,0.08172556,-0.944947,-0.8221575,1.2167425
"Lexus$$RX 200t$$2016$$White$$48_24$$1$$image_5.jpg",0.18078649,-1.5595393,0.17784771,-3.2544324,0.0045503154,0.4428684,1.9712747,0.5330839
"Lexus$$RX 400h$$2008$$Silver$$48_24$$114$$image_31.jpg",0.2133897,-1.3021783,0.95794857,-0.99631226,0.06583022,0.03157378,2.206692,0.53087795
"Lexus$$RX 400h$$2008$$Silver$$48_24$$167$$image_0.jpg",-0.8079228,0.21914102,0.6678101,0.18098468,0.12944378,-0.92970574,0.9154127,-0.121059805
"Lexus$$RX 400h$$2008$$Silver$$48_24$$202$$image_0.jpg",-1.0365767,-0.6983319,0.15620068,-0.5475797,0.04485389,0.47157836,1.7771087,0.1620311
"Lexus$$RX 400h$$2008$$Silver$$48_24$$99$$image_2.jpg",-0.9158749,0.98327184,0.6890352,0.06826573,0.078950085,-0.6172486,1.5850751,-0.056486487
"Lexus$$RX 400h$$2008$$Unlisted$$48_24$$115$$image_1.jpg",-0.24731317,-0.36900812,-0.93773824,0.08483402,0.076641075,0.5433043,2.0176263,0.22834632
"Lexus$$RX 450h$$2009$$Silver$$48_24$$292$$image_0.jpg",0.35245138,-0.7656474,1.3157748,-0.47115725,0.0071195737,-0.930139,-0.8197261,-0.5171092
"Lexus$$RX 450h$$2009$$Silver$$48_24$$420$$image_0.jpg",-0.16104229,-0.9166986,0.63069606,-1.3715138,0.06389054,1.3325012,1.9045897,0.76117486
"Lexus$$RX 450h$$2009$$Silver$$48_24$$493$$image_5.jpg",-0.5118986,1.3789141,0.78020704,-0.76073384,0.12603724,-0.07126539,1.4671627,1.0218494
"Lexus$$RX 450h$$2010$$Silver$$48_24$$303$$image_5.jpg",-0.6307263,-1.364035,0.78904366,-2.0102863,0.046273775,0.95950913,1.3094225,1.6092939
"Lexus$$RX 450h$$2010$$Silver$$48_24$$367$$image_0.jpg",-1.0765213,0.3803811,0.7385726,-1.4528162,0.11399018,1.3954155,2.0170963,0.2694407
"Lexus$$RX 450h$$2010$$White$$48_24$$415$$image_11.jpg",0.13677041,-1.1214904,0.28447345,-0.8276129,0.05958826,0.4740262,1.8907117,0.78270936
"Lexus$$RX 450h$$2010$$White$$48_24$$506$$image_10.jpg",-1.2715296,-2.0964344,1.7817937,-2.2385042,0.042853966,0.875014,1.8812457,-0.30626523
"Lexus$$RX 450h$$2010$$White$$48_24$$606$$image_22.jpg",-1.913669,0.264279,1.870566,-2.161793,0.026529972,0.25283307,1.3654995,0.21619958
"Lexus$$RX 450h$$2010$$White$$48_24$$606$$image_5.jpg",-1.8717791,0.41870123,1.9554586,-2.0849707,0.010259874,0.26864988,1.4946778,0.03857997
"Lexus$$RX 450h$$2010$$White$$48_24$$707$$image_5.jpg",-0.87131417,2.0509794,0.20660248,-0.6567134,0.063809164,-0.75265294,2.7412987,-0.08769351
"Lexus$$RX 450h$$2011$$Silver$$48_24$$702$$image_5.jpg",-0.5729191,1.7302731,1.5119334,-1.1177655,0.06294695,-0.013955114,0.2757423,-0.059185237
"Lexus$$RX 450h$$2011$$Silver$$48_24$$756$$image_0.jpg",-1.8972006,-2.123996,-0.04891513,-1.1632837,0.075879194,0.7984546,1.7292874,-0.07462548
"Lexus$$RX 450h$$2011$$Unlisted$$48_24$$774$$image_5.jpg",-1.3600792,-1.4311035,1.1432283,-2.7334783,0.017109506,1.2396566,1.3501171,0.78736323
"Lexus$$RX 450h$$2011$$White$$48_24$$590$$image_0.jpg",0.33171907,1.2979484,2.140786,-1.2255323,0.060501672,-0.47401074,1.1979266,-0.083256215
"Lexus$$RX 450h$$2011$$White$$48_24$$697$$image_18.jpg",-0.729335,0.93378365,2.3309395,-2.3433185,0.049769513,-1.7020222,1.8719877,0.40311617
"Lexus$$RX 450h$$2011$$White$$48_24$$819$$image_5.jpg",-0.29040557,1.3219059,0.74111426,-0.97554696,0.103561245,-1.0736672,2.7198741,0.65254325
"Lexus$$RX 450h$$2012$$Silver$$48_24$$500$$image_0.jpg",0.8685816,1.007055,1.4605113,-1.8683251,0.14208055,1.4524323,1.173142,1.0219136
"Lexus$$RX 450h$$2012$$Silver$$48_24$$588$$image_2.jpg",-0.18527602,1.8328398,1.2496985,0.36456642,0.14720729,-0.8085785,1.5413098,-0.23186278
"Lexus$$RX 450h$$2012$$White$$48_24$$253$$image_0.jpg",-0.67610496,0.11642797,1.593299,-2.6057136,0.103126355,-0.42016244,2.174351,1.3527832
"Lexus$$RX 450h$$2012$$White$$48_24$$276$$image_2.jpg",1.8377808,-0.365498,1.4167527,0.79628783,0.09443683,-0.903799,0.45878854,-0.25135037
"Lexus$$RX 450h$$2012$$White$$48_24$$314$$image_3.jpg",-1.8769763,1.7578536,0.5173441,-1.8007703,-0.018234871,-0.3072421,2.0179455,0.1102898
"Lexus$$RX 450h$$2012$$White$$48_24$$337$$image_2.jpg",-0.33089754,1.6181297,1.5901754,0.48313275,0.12968162,-1.7632159,2.3175497,-0.07394925
"Lexus$$RX 450h$$2012$$White$$48_24$$414$$image_2.jpg",-0.5789677,0.84418833,1.2134262,-0.22391489,0.12781745,-1.8757845,2.2248933,0.50064915
"Lexus$$RX 450h$$2012$$White$$48_24$$547$$image_2.jpg",-1.5064775,1.333927,0.4944367,-1.1843028,0.03956283,-1.5609972,2.8877623,0.72872883
"Lexus$$RX 450h$$2012$$White$$48_24$$552$$image_20.jpg",1.0013256,-1.4428736,1.5107292,-0.7082492,0.047898494,0.49972454,1.9905217,1.0785251
"Lexus$$RX 450h$$2012$$White$$48_24$$778$$image_3.jpg",-0.8246067,-2.230207,0.91947675,-1.0465778,0.025503397,-2.0305204,1.7524047,0.9674514
"Lexus$$RX 450h$$2013$$White$$48_24$$353$$image_3.jpg",3.2718072,1.6497883,2.2220383,1.6001393,0.15203232,-0.25628662,4.976761,0.008503616
"Lexus$$RX 450h$$2013$$White$$48_24$$353$$image_64.jpg",2.8891594,1.818038,1.2980739,0.4406002,0.19043311,-1.3983225,3.2867262,0.5514086
"Lexus$$RX 450h$$2013$$White$$48_24$$430$$image_5.jpg",-0.16576806,0.32699925,0.6512057,-0.3552382,0.13051519,-1.9561338,1.7602704,0.96524346
